City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1048,Shagonar,RU,51.5333,92.8,4.21,98,67,1.79,broken clouds
1049,Marovoay,MG,-16.1,46.6333,82.54,60,46,4.32,scattered clouds
1050,Balad,IQ,34.0164,44.1453,56.57,34,100,3.71,overcast clouds
1051,Kristinehamn,SE,59.3098,14.1081,22.71,92,43,11.77,scattered clouds
1052,Chandler,US,33.3062,-111.8412,73.74,36,0,1.01,clear sky
1053,Vilyuysk,RU,63.7553,121.6247,-9.2,98,100,6.04,overcast clouds
1054,Nizhniy Tsasuchey,RU,50.5167,115.1333,19.6,74,68,8.16,broken clouds
1055,Novo Horizonte,BR,-21.4681,-49.2208,90.77,34,3,4.23,clear sky
1056,Sao Gabriel,BR,-30.3364,-54.32,89.02,36,84,3.98,broken clouds
1057,Udankudi,IN,8.4333,78.0167,79.54,82,48,5.01,scattered clouds
1058,Gorom-Gorom,BF,14.4439,-0.2361,85.32,10,24,9.22,few clouds
1059,Nandu,CN,22.8525,110.8233,53.35,40,39,2.71,scattered clouds
1060,Dimataling,PH,7.5344,123.3738,76.78,86,52,11.7,broken clouds
1061,Montigny-Les-Metz,FR,49.0943,6.1517,45.68,82,90,20.71,overcast clouds
1062,Dunn,US,44.95,-91.8835,34.52,51,95,12.66,overcast clouds
1063,Koberice,CZ,49.9855,18.0521,36.0,87,100,11.1,overcast clouds
1064,Vyazemskiy,RU,47.5378,134.7525,-1.57,89,34,5.86,scattered clouds
1065,Maykor,RU,59.0059,55.88,30.88,86,100,9.17,overcast clouds
1066,Mikhaylovka,RU,50.06,43.2379,34.79,100,100,5.61,moderate rain
1067,Termoli,IT,41.9888,14.9895,52.02,74,59,10.07,broken clouds
1068,Kidal,ML,18.4411,1.4078,80.73,12,69,4.45,broken clouds
1069,Nicoya,CR,10.1483,-85.452,87.35,56,21,8.88,few clouds
1070,Tres Palos,MX,18.1833,-101.6167,81.21,51,45,3.53,scattered clouds
1071,Talcahuano,CL,-36.7167,-73.1167,71.28,53,0,17.27,clear sky
1072,Luena,AO,-11.7833,19.9167,66.11,85,93,3.89,light rain
1073,Plastun,RU,44.7561,136.2939,3.42,73,0,8.55,clear sky
1074,Xinzhou,CN,38.4092,112.7333,32.86,32,1,1.25,clear sky
1075,Boston,US,42.3584,-71.0598,42.17,56,75,4.0,broken clouds
1076,Tautira,PF,-17.7333,-149.15,82.0,74,88,14.05,light rain
1077,Abbeville,FR,50.1,1.8333,46.36,66,29,15.28,scattered clouds
1078,Cholet,FR,47.1667,-1.0,44.56,81,100,13.44,overcast clouds
1079,Chapais,CA,49.7834,-74.8492,1.18,79,97,4.09,overcast clouds
1080,Xingyi,CN,24.1877,102.817,44.15,94,73,2.66,broken clouds
1081,Mineros,BO,-17.1167,-63.2333,90.99,69,67,4.99,broken clouds
1082,Kamenka,RU,51.3223,42.7678,30.74,72,100,5.19,overcast clouds
1083,Bud,US,39.447,-86.1758,52.68,57,37,10.0,scattered clouds
1084,Chicama,PE,-7.8447,-79.1469,66.74,60,96,10.92,overcast clouds
1085,Mao,ES,39.8885,4.2658,55.96,76,20,6.91,few clouds
1086,Bjerkvik,NO,68.5597,17.5189,19.22,78,3,9.01,clear sky
1087,Primorsk,UA,46.7348,36.3443,39.79,89,100,17.94,overcast clouds
1088,Carballo,ES,43.213,-8.691,54.01,86,97,7.45,overcast clouds
1089,Altus,US,34.6381,-99.334,54.91,62,90,9.22,overcast clouds
1090,Stanovoye,RU,52.7638,38.3582,27.61,81,60,6.29,broken clouds
1091,Puerto Leguizamo,CO,-0.1934,-74.7819,79.21,88,96,3.42,overcast clouds
1092,Ampanihy,MG,-24.7,44.75,79.11,42,0,8.28,clear sky
1093,Ardmore,US,34.1743,-97.1436,70.21,95,90,4.61,mist
1094,Ikalamavony,MG,-21.15,46.5833,75.11,66,52,7.29,broken clouds
1095,Veraval,IN,20.9,70.3667,76.91,67,32,3.62,scattered clouds
1096,Strelka,RU,58.0728,93.0344,22.6,90,100,13.53,light snow
1097,Khuzhir,RU,53.1939,107.3397,31.42,62,91,12.37,overcast clouds
1098,Yerbogachen,RU,61.2767,108.0108,20.66,88,100,15.46,light snow
1099,Xiaoweizhai,CN,26.1903,107.5125,48.15,80,58,3.02,broken clouds
1100,San Policarpo,PH,12.1791,125.5072,77.94,81,85,18.68,overcast clouds
1101,Mino,JP,34.8269,135.4706,42.66,74,54,9.4,broken clouds
1102,Andalan,PH,5.9594,121.3903,78.6,80,72,8.16,broken clouds
1103,Havre,FR,49.5833,0.3333,43.34,66,58,17.76,light rain
1104,Seymchan,RU,62.8833,152.4333,-35.84,100,98,1.19,overcast clouds
1105,Orthez,FR,43.4884,-0.7724,52.43,88,51,10.8,broken clouds
1106,Joshimath,IN,30.5667,79.5667,46.47,45,0,7.43,clear sky
1107,Mercedes,AR,-34.6515,-59.4307,80.04,45,100,7.2,overcast clouds
1108,Aksay,RU,47.26,39.87,52.25,70,100,11.99,overcast clouds
1109,Prokudskoye,RU,55.0089,82.4574,26.47,92,90,11.18,light snow
1110,Trussville,US,33.6198,-86.6089,68.25,79,90,1.99,haze
1111,Hof,DE,50.3167,11.9167,35.64,94,90,9.22,light intensity drizzle
1112,Teguldet,RU,57.3064,88.1667,20.66,91,100,10.85,overcast clouds
1113,Dhidhdhoo,MV,6.8833,73.1,82.2,73,27,5.23,scattered clouds
1114,Sakakah,SA,29.9697,40.2064,65.77,37,99,10.16,overcast clouds
1115,Atbasar,KZ,51.8,68.3333,28.94,92,100,8.9,overcast clouds
1116,Inirida,CO,3.8653,-67.9239,80.65,76,97,2.68,overcast clouds
1117,Cody,US,44.5263,-109.0565,54.64,64,20,5.75,few clouds
1118,Bakaly,RU,55.1789,53.8028,35.28,98,100,14.65,light rain
1119,Altamira,BR,-3.2033,-52.2064,78.89,94,75,0.0,moderate rain
1120,Tondano,ID,1.3038,124.9112,66.29,94,100,2.89,light rain
1121,Tiarei,PF,-17.5333,-149.3333,82.0,72,87,14.58,overcast clouds
1122,Progreso,MX,21.2833,-89.6667,80.71,60,47,11.34,scattered clouds
1123,Honningsvag,NO,70.9821,25.9704,23.76,81,12,29.08,few clouds
1124,Naryan-Mar,RU,67.6713,53.087,2.95,96,60,9.04,broken clouds
1125,Key Largo,US,25.0865,-80.4473,79.02,63,50,9.82,scattered clouds
1126,Nautla,MX,20.2167,-96.7833,78.12,73,2,5.01,clear sky
1127,Rexburg,US,43.826,-111.7897,49.26,93,1,0.0,clear sky
1128,Beloha,MG,-25.1667,45.05,77.49,62,0,5.64,clear sky
1129,Ogori,JP,34.1,131.4,48.16,67,39,3.15,scattered clouds
1130,Tarragona,ES,41.129,1.249,60.31,50,20,13.8,few clouds
1131,Invermere,CA,50.5167,-116.0354,26.78,83,100,1.05,light snow
1132,Los Cedrales,PY,-25.65,-54.7,93.49,27,69,6.8,broken clouds
1133,Mier,MX,26.4333,-99.15,81.28,55,5,7.76,clear sky
1134,Santa Elena,EC,-2.2333,-80.85,74.75,73,75,9.22,broken clouds
1135,Novyy Urengoy,RU,66.0833,76.6333,-21.32,100,94,4.38,overcast clouds
1136,Adra,ES,36.7496,-3.0206,59.45,56,1,6.2,clear sky
1137,Yenagoa,NG,4.9247,6.2642,81.68,77,93,7.74,light rain
1138,Hirara,JP,24.8,125.2833,68.29,58,97,16.64,overcast clouds
1139,Inhambane,MZ,-23.865,35.3833,78.35,88,43,16.37,scattered clouds
1140,Cabra,ES,37.4725,-4.4421,54.84,69,38,3.24,scattered clouds
1141,Bose,IT,45.4612,8.0137,39.31,72,42,2.51,scattered clouds
1142,Haifa,IL,32.8156,34.9892,67.14,40,0,6.91,clear sky
1143,Yarmouth,US,41.7057,-70.2286,43.65,54,90,8.05,overcast clouds
1144,Labuhan,ID,-6.8844,112.2051,77.23,85,100,14.43,very heavy rain
1145,Saint-Raymond,CA,45.467,-73.6095,27.39,56,90,5.75,light snow
1146,Hvide Sande,DK,56.0045,8.1294,39.49,87,100,20.31,overcast clouds
1147,Marsala,IT,37.7966,12.4352,57.15,88,40,13.8,scattered clouds
1148,Pulo,PH,15.246,120.9285,75.07,84,56,2.46,broken clouds
1149,Orbetello,IT,42.4408,11.2196,53.62,82,66,3.22,broken clouds
1150,Abu Kamal,SY,34.4506,40.9171,59.16,33,100,8.59,overcast clouds
1151,Chunhuhub,MX,19.55,-88.6833,85.66,46,7,3.91,clear sky
1152,Abha,SA,18.2164,42.5053,58.82,82,0,0.0,clear sky
1153,Tsalka,GE,41.5946,44.0891,31.89,43,4,5.53,clear sky
1154,Requena,ES,39.4883,-1.1004,54.14,72,53,16.31,broken clouds
1155,Bairiki,KI,1.3292,172.9752,80.6,83,40,12.66,scattered clouds
1156,Crossville,US,35.949,-85.0269,65.08,75,75,3.44,broken clouds
1157,Uinskoye,RU,56.8817,56.5813,33.62,97,100,16.37,light snow
1158,Kheralu,IN,23.8833,72.6167,69.33,54,0,3.15,clear sky
1159,Annamalainagar,IN,11.4,79.7333,77.79,78,17,4.41,few clouds
1160,Madingou,CG,-4.1536,13.55,74.7,95,100,1.95,overcast clouds
1161,Muisne,EC,0.6,-80.0333,77.07,77,99,10.87,overcast clouds
1162,Seoul,KR,37.5683,126.9778,26.2,74,0,2.3,clear sky
1163,Yanacancha,PE,-10.2411,-76.6456,50.04,72,100,6.17,overcast clouds
1164,Hovd,MN,48.0056,91.6419,19.04,62,0,1.97,clear sky
1165,Hvolsvollur,IS,63.7533,-20.2243,32.67,75,0,5.84,clear sky
1166,Bekobod,UZ,40.2208,69.2697,44.29,47,100,6.49,overcast clouds
1167,Cabedelo,BR,-6.9811,-34.8339,88.47,70,33,13.33,scattered clouds
1168,College,US,64.8569,-147.8028,-32.85,62,1,4.61,clear sky
1169,Pingliang,CN,35.5392,106.6861,34.36,29,0,3.67,clear sky
1170,Klyuchi,RU,52.2667,79.1667,18.66,96,51,5.37,broken clouds
1171,Fazendas De Almeirim,PT,39.1755,-8.5693,59.49,90,66,1.99,broken clouds
1172,Beni,CD,0.5,29.4667,66.45,89,92,3.09,light rain
1173,Xixiang,CN,35.1628,112.865,43.74,30,38,5.5,scattered clouds
1174,Chara,RU,56.9064,118.2631,11.84,83,100,2.04,overcast clouds
1175,Reconquista,AR,-29.15,-59.65,91.65,26,94,8.79,light rain
1176,Gisborne,NZ,-38.6533,178.0042,66.94,82,100,5.01,overcast clouds
1177,Ponazyrevo,RU,58.3578,46.3142,23.29,91,100,11.27,overcast clouds
1178,Malanje,AO,-9.5402,16.341,67.32,93,98,3.06,light rain
1179,Shahr-E Babak,IR,30.1165,55.1186,44.89,33,3,2.3,clear sky
1180,Maragogi,BR,-9.0122,-35.2225,82.36,73,67,10.98,moderate rain
1181,Neuquen,AR,-38.9516,-68.0591,73.29,49,75,3.44,broken clouds
1182,Saint Stephen,GB,50.3333,-4.9,44.98,70,75,31.07,broken clouds
1183,Wah,PK,33.798,72.6957,59.0,49,11,3.58,few clouds
1184,Jardim,BR,-21.4803,-56.1381,95.68,32,33,2.24,light rain
1185,Paamiut,GL,61.994,-49.6678,36.97,81,91,35.93,light rain
1186,Douai,FR,50.3333,3.1667,42.96,81,78,10.4,broken clouds
1187,Mahibadhoo,MV,3.7833,72.9667,82.08,77,52,11.07,broken clouds
1188,Mandalgovi,MN,45.7625,106.2708,27.41,24,84,13.35,broken clouds
1189,Medvedka,RU,61.1629,46.387,5.27,95,100,8.81,light snow
1190,Chlorakas,CY,34.8042,32.4083,63.63,67,90,3.44,overcast clouds
1191,Itacarambi,BR,-15.1022,-44.0919,78.96,83,58,4.14,light rain
1192,Yarada,IN,17.65,83.2667,79.12,69,75,9.22,broken clouds
1193,Boyle,US,37.6334,-84.8666,56.7,53,1,10.36,clear sky
1194,Salamanca,ES,40.8333,-6.0,47.98,83,73,9.01,broken clouds
1195,Kedrovyy,RU,56.1667,91.8167,23.41,92,100,12.86,light snow
1196,Tabora,TZ,-5.0167,32.8,81.25,31,97,5.12,overcast clouds
1197,Djenne,ML,13.9061,-4.5533,87.57,11,87,6.22,overcast clouds
1198,Pontes E Lacerda,BR,-15.2261,-59.3353,82.13,87,100,3.27,overcast clouds
1199,Varena,LT,54.2167,24.5667,29.05,92,99,6.91,overcast clouds
1200,Pucallpa,PE,-8.3791,-74.5539,87.84,62,75,10.36,broken clouds
1201,Chegutu,ZW,-18.1302,30.1407,82.99,25,60,6.82,broken clouds
1202,Sijunjung,ID,-0.6876,100.9537,72.7,98,100,1.3,overcast clouds
1203,Xining,CN,36.6167,101.7667,26.65,30,0,2.66,clear sky
1204,Moerai,PF,-22.4333,-151.3333,76.86,80,43,8.93,scattered clouds
1205,Ust-Kuyga,RU,70.0167,135.6,-37.23,95,87,7.94,overcast clouds
1206,Lujan,AR,-34.5703,-59.105,80.22,62,100,3.0,overcast clouds
1207,Darnah,LY,32.767,22.6367,59.61,62,68,17.92,broken clouds
1208,Mlonggo,ID,-6.5333,110.7,73.53,87,100,14.29,moderate rain
1209,Cozumel,MX,20.5083,-86.9458,82.94,60,40,8.01,scattered clouds
1210,Tezu,IN,27.9167,96.1667,65.55,56,75,4.09,broken clouds
1211,Ghanzi,BW,-21.5667,21.7833,71.11,68,68,19.06,light rain
1212,Kargat,RU,55.1956,80.2811,24.84,95,100,10.42,overcast clouds
1213,Kifri,IQ,34.6959,44.9661,57.36,32,100,3.13,overcast clouds
1214,Tawang,IN,27.5833,91.8667,42.89,84,96,1.16,overcast clouds
1215,Dosso,NE,13.049,3.1937,83.01,13,78,9.22,broken clouds
1216,Saurimo,AO,-9.6608,20.3916,67.8,93,91,3.89,light rain
1217,Biu,NG,10.6129,12.1946,79.39,27,43,7.14,scattered clouds
1218,Kirovskiy,RU,45.0917,133.5136,-2.94,94,13,4.97,light snow
1219,Saint-Joseph,RE,-21.3667,55.6167,77.38,82,42,7.81,scattered clouds
1220,Cururupu,BR,-1.8283,-44.8683,86.95,58,84,7.61,broken clouds
1221,Qasigiannguit,GL,68.8193,-51.1922,35.85,49,100,36.37,overcast clouds
1222,Jerico,CO,5.7921,-75.786,71.4,59,98,1.83,overcast clouds
1223,Bonaventure,CA,48.0457,-65.4926,23.54,63,61,13.8,broken clouds
1224,Dicabisagan,PH,17.0818,122.4157,71.15,85,98,8.79,overcast clouds
1225,Bako,ET,5.7833,36.5667,73.26,44,76,2.73,broken clouds
1226,Toamasina,MG,-18.1667,49.3833,80.6,78,40,2.3,scattered clouds
1227,Ubon Ratchathani,TH,15.1667,105.1667,64.29,70,68,9.62,broken clouds
1228,Pouembout,NC,-21.1333,164.9,75.72,86,44,4.29,scattered clouds
1229,Lewisburg,US,35.4492,-86.7889,62.47,95,90,0.0,mist
1230,San Javier,ES,37.8063,-0.8374,64.89,55,0,3.0,clear sky
1231,Posse,BR,-14.0931,-46.3694,77.99,74,74,3.24,light rain
1232,Corralillo,CU,22.9819,-80.5856,80.31,53,0,14.27,clear sky
1233,Harrogate,GB,53.9908,-1.5373,39.94,80,40,7.0,light intensity shower rain
1234,Aleksandrov Gay,RU,50.147,48.5704,43.16,90,100,18.19,overcast clouds
1235,Teruel,ES,40.6667,-0.6667,53.56,81,94,18.54,overcast clouds
1236,Rietavas,LT,55.7194,21.9311,30.81,98,99,3.83,overcast clouds
1237,San Rafael,AR,-34.6177,-68.3301,67.46,57,99,9.95,overcast clouds
1238,Praia,CV,14.9215,-23.5087,77.54,69,100,21.85,overcast clouds
1239,Arlit,NE,18.7369,7.3853,78.8,12,38,10.96,scattered clouds
1240,Maddaloni,IT,41.04,14.3768,55.06,62,75,1.14,broken clouds
1241,Disna,BY,55.568,28.1971,24.84,94,96,5.53,overcast clouds
1242,Carlisle,US,40.2015,-77.1889,54.68,54,37,9.66,scattered clouds
1243,Mweka,CD,-4.85,21.5667,70.21,97,94,0.87,moderate rain
1244,Camocim,BR,-2.9022,-40.8411,87.31,61,70,16.84,broken clouds
1245,Molochnyy,RU,68.8539,33.0205,-1.64,99,22,3.06,few clouds
1246,De-Kastri,RU,51.4667,140.7833,-2.24,91,6,4.83,clear sky
1247,Nishihara,JP,26.1842,127.7558,63.68,56,75,10.36,broken clouds
1248,Agirish,RU,61.9247,63.0231,1.38,95,100,12.57,snow
1249,Sinop,TR,41.7711,34.8709,48.45,56,100,13.18,overcast clouds
1250,Dinard,FR,48.6314,-2.0614,47.01,66,75,13.8,light rain
1251,Berlin,DE,52.5244,13.4105,36.09,90,75,8.01,broken clouds
1252,Langres,FR,47.8333,5.3333,38.25,87,85,15.3,overcast clouds
1253,Makarov,RU,48.6333,142.8,12.79,80,37,6.35,scattered clouds
1254,Great Malvern,GB,52.1116,-2.3252,43.16,81,60,5.01,broken clouds
1255,Alice Springs,AU,-23.7,133.8833,76.55,29,57,8.05,broken clouds
1256,Ulladulla,AU,-35.35,150.4667,57.78,74,100,8.59,overcast clouds
1257,Suclayin,PH,15.7568,121.5503,66.22,93,48,2.66,scattered clouds
1258,Hope,US,33.6671,-93.5916,70.99,57,100,5.39,overcast clouds
1259,Hornepayne,CA,49.2138,-84.7705,15.6,77,100,8.61,overcast clouds
1260,Bang Saphan,TH,11.2126,99.5117,70.3,71,65,8.46,broken clouds
1261,Ocos,GT,14.5094,-92.1933,95.72,55,1,4.29,clear sky
1262,Pilar,BR,-9.5972,-35.9567,87.73,57,54,13.18,broken clouds
1263,Shaunavon,CA,49.6501,-108.4181,24.58,88,100,14.0,light snow
1264,Rizhao,CN,35.4275,119.4553,43.72,60,0,3.98,clear sky
1265,Gyor,HU,47.6833,17.6351,34.12,80,0,12.66,clear sky
1266,Makurdi,NG,7.7411,8.5121,87.35,23,8,1.61,clear sky
1267,Chunoyar,RU,57.4467,97.3217,23.22,87,100,12.39,overcast clouds
1268,Eureka,US,40.8021,-124.1637,49.57,96,43,1.01,scattered clouds
1269,Oksfjord,NO,70.2396,22.3479,18.52,85,4,9.35,clear sky
1270,Baihar,IN,22.1,80.55,61.88,60,6,2.35,clear sky
1271,Kaiwaka,NZ,-36.1667,174.45,66.22,95,100,7.58,overcast clouds
1272,Ayer Tawar,MY,4.2954,100.7548,77.32,94,20,2.3,few clouds
1273,Kaoma,ZM,-14.7833,24.8,82.94,26,76,2.01,broken clouds
1274,Debre Tabor,ET,11.85,38.0167,55.29,37,8,5.37,clear sky
1275,Khandyga,RU,62.6667,135.6,-22.18,82,100,3.29,overcast clouds
1276,Pochutla,MX,15.7432,-96.4661,90.82,35,24,6.85,few clouds
1277,Andra,RU,62.5147,65.8878,-1.08,92,100,9.62,overcast clouds
1278,Pangoa,PE,-12.1167,-73.0,87.31,51,93,3.67,heavy intensity rain
1279,Rockland,US,41.1668,-74.0496,49.3,55,74,1.01,broken clouds
1280,Anisoc,GQ,1.8658,10.7689,75.83,82,87,1.16,light rain
1281,Myitkyina,MM,25.3833,97.4,64.17,79,80,1.95,broken clouds
1282,Santa Branca,BR,-23.3967,-45.8839,81.45,44,40,5.75,scattered clouds
1283,Dunedin,NZ,-45.8742,170.5036,61.16,78,93,3.06,overcast clouds
1284,Bakhmach,UA,51.1808,32.7569,28.11,89,10,5.03,clear sky
1285,Taree,AU,-31.9,152.4667,66.13,82,90,13.8,overcast clouds
1286,Hit,IQ,33.6416,42.8251,57.78,29,100,4.76,overcast clouds
1287,Mokhsogollokh,RU,61.4681,128.9203,-7.28,98,100,4.88,light snow
1288,Cullman,US,34.1748,-86.8436,63.81,100,90,0.0,mist
1289,Alyangula,AU,-13.8483,136.4192,78.67,100,99,0.0,overcast clouds
1290,Islamkot,PK,24.6997,70.177,69.91,32,0,7.45,clear sky
1291,Shirgaon,IN,19.7,72.7,76.05,79,0,0.96,clear sky
1292,Dauriya,RU,49.9333,116.8667,7.66,95,39,2.91,scattered clouds
1293,Shiloh,US,38.5614,-89.8973,53.49,61,1,10.36,clear sky
1294,Dobryanka,RU,58.4619,56.4165,33.66,98,100,9.1,light snow
1295,Buckeye,US,33.3703,-112.5838,74.97,34,0,1.9,clear sky
1296,Concarneau,FR,47.875,-3.9225,45.37,70,86,22.15,overcast clouds
1297,Mungwi,ZM,-10.1732,31.3694,78.3,30,53,6.6,broken clouds
1298,Qujing,CN,25.4833,103.7833,46.26,90,97,2.37,overcast clouds
1299,Kouroussa,GN,10.65,-9.8833,86.34,22,85,2.04,overcast clouds
1300,Tartagal,AR,-22.5164,-63.8013,77.14,99,100,3.58,overcast clouds
1301,Burnie,AU,-41.0667,145.9167,52.95,68,99,10.54,overcast clouds
1302,Pemba,MZ,-12.974,40.5178,83.1,78,20,8.05,few clouds
1303,Kitimat,CA,54.0524,-128.6534,33.91,31,99,4.07,light rain
1304,Tagab,AF,34.855,69.6492,50.38,32,67,2.77,broken clouds
1305,Bage,BR,-31.3314,-54.1069,80.38,54,75,10.36,broken clouds
1306,Port Said,EG,31.2565,32.2841,67.98,60,40,6.91,scattered clouds
1307,Oparino,RU,59.8518,48.2783,20.91,95,100,6.87,light snow
1308,Bull Savanna,JM,17.8868,-77.5902,80.71,70,100,8.88,overcast clouds
1309,Keti Bandar,PK,24.1447,67.4497,73.62,48,0,11.74,clear sky
1310,Luba,GQ,3.4568,8.5547,80.87,85,89,6.96,overcast clouds
1311,Bac Lieu,VN,9.285,105.7244,71.28,88,95,6.82,overcast clouds
1312,Oxelosund,SE,58.6706,17.1015,23.38,86,0,8.05,clear sky
1313,Aksu,CN,41.1231,80.2644,28.98,42,100,1.95,overcast clouds
1314,Marsa Matruh,EG,31.3525,27.2453,62.8,59,0,8.05,clear sky
1315,Teknaf,BD,20.8624,92.3058,74.91,68,100,2.59,overcast clouds
1316,Qinhuangdao,CN,39.9317,119.5883,38.3,74,0,6.78,clear sky
1317,Tarpon Springs,US,28.1461,-82.7568,76.19,63,1,3.0,clear sky
1318,Lianran,CN,24.9227,102.485,43.34,93,69,1.74,broken clouds
1319,Ugoofaaru,MV,5.6667,73.0,82.58,75,22,11.3,few clouds
1320,Nusaybin,TR,37.0778,41.2178,51.78,33,90,5.19,overcast clouds
1321,Yacuiba,BO,-22.038,-63.6797,75.97,94,90,6.91,overcast clouds
1322,Sampit,ID,-2.5333,112.95,73.18,98,100,3.6,overcast clouds
1323,Palafrugell,ES,41.9174,3.1631,52.56,48,90,1.99,overcast clouds
1324,Nanakuli,US,21.3906,-158.1547,66.7,82,20,5.75,few clouds
1325,La Plata,AR,-34.9215,-57.9545,79.0,46,95,10.04,overcast clouds
1326,Papenburg,DE,53.0667,7.4,41.2,96,100,3.0,overcast clouds
1327,Willowmore,ZA,-33.2926,23.4895,61.83,84,100,16.04,light rain
1328,Osmanabad,IN,18.1667,76.05,70.18,56,4,8.84,clear sky
1329,Blackfoot,US,43.1905,-112.345,48.34,48,65,7.2,broken clouds
1330,Akonolinga,CM,3.7667,12.25,76.42,66,68,1.52,broken clouds
1331,Gorontalo,ID,0.5412,123.0595,76.44,95,99,2.42,overcast clouds
1332,Newport,GB,51.5877,-2.9984,44.85,80,9,18.61,light rain
1333,Gerede,TR,40.8008,32.1969,41.11,90,100,5.32,overcast clouds
1334,San Joaquin,US,37.9333,-121.3011,55.29,100,90,0.0,mist
1335,Shrirangapattana,IN,12.4136,76.7042,69.28,93,92,5.35,overcast clouds
1336,Kajaani,FI,64.2273,27.7285,-2.15,84,0,5.75,clear sky
1337,Mbarara,UG,-0.608,30.65,63.57,88,99,0.89,light rain
1338,Baghdad,IQ,33.3406,44.4009,55.31,38,0,3.44,clear sky
1339,Verkhoyansk,RU,67.5447,133.385,-30.51,91,100,2.04,overcast clouds
1340,Sumbe,AO,-11.2061,13.8437,77.94,86,91,7.61,light rain
1341,Nuevo Progreso,MX,23.1667,-97.95,82.6,63,5,3.0,clear sky
1342,Bani,DO,18.2833,-70.3333,87.24,50,80,13.4,broken clouds
1343,Sabya,SA,17.1495,42.6254,82.02,67,0,1.63,clear sky
1344,Walvis Bay,NA,-22.9575,14.5053,65.08,75,0,16.28,clear sky
1345,Rosetta,EG,31.4044,30.4164,62.42,57,100,9.6,overcast clouds
1346,Grodzisk Wielkopolski,PL,52.2276,16.3653,35.13,86,100,7.05,overcast clouds
1347,Harer,ET,9.3094,42.1258,57.88,56,3,8.88,clear sky
1348,Anse-Bertrand,GP,16.4721,-61.5078,80.42,73,75,16.69,broken clouds
1349,Kandiari,PK,26.9156,68.5216,68.0,19,0,4.12,clear sky
1350,Manakara,MG,-22.1333,48.0167,76.53,89,2,9.01,clear sky
1351,Jacareacanga,BR,-6.2222,-57.7528,83.55,80,91,0.4,overcast clouds
1352,Bonthe,SL,7.5264,-12.505,82.9,73,75,5.08,light rain
1353,Zeya,RU,53.75,127.2667,2.71,74,63,4.27,broken clouds
1354,Arkhara,RU,49.4212,130.0842,-1.23,92,94,6.51,overcast clouds
1355,Donskoye,RU,45.4552,41.9741,48.33,47,100,13.82,overcast clouds
1356,Damietta,EG,31.4165,31.8133,67.89,50,100,8.37,overcast clouds
1357,Darhan,MN,49.4867,105.9228,13.82,89,95,2.62,overcast clouds
1358,Carutapera,BR,-1.195,-46.02,84.6,66,100,8.46,overcast clouds
1359,Novopokrovka,UA,49.8425,36.5477,26.98,77,100,4.72,overcast clouds
1360,Shasta Lake,US,40.6804,-122.3708,55.81,68,14,2.04,few clouds
1361,Jinchang,CN,38.4953,102.1739,34.23,16,2,2.01,clear sky
1362,Bollnas,SE,61.3482,16.3946,24.39,96,99,5.82,light snow
1363,Dandong,CN,40.1292,124.3947,27.46,53,0,2.91,clear sky
1364,Crawfordsville,US,40.0411,-86.8745,50.95,65,40,0.0,scattered clouds
1365,Pajapan,MX,18.25,-94.7,79.45,71,26,6.22,scattered clouds
1366,Cunday,CO,4.06,-74.6921,85.91,66,95,3.8,overcast clouds
1367,Yuzhnouralsk,RU,54.4418,61.2536,33.6,83,34,18.39,scattered clouds
1368,Swan River,CA,52.1058,-101.2676,12.09,79,75,9.22,broken clouds
1369,Dharchula,IN,29.85,80.5333,55.06,46,0,7.72,clear sky
1370,Kemalpasa,TR,38.4262,27.4173,52.79,96,100,5.1,overcast clouds
1371,San Vicente,AR,-26.6167,-54.1333,92.25,24,88,4.61,overcast clouds
1372,Launceston,AU,-41.45,147.1667,48.79,75,40,3.44,scattered clouds
1373,La Ronge,CA,55.1001,-105.2842,-0.15,71,40,5.75,scattered clouds
1374,Pontianak,ID,-0.0333,109.3333,75.87,93,100,3.42,moderate rain
1375,Kuytun,RU,54.3419,101.5036,24.76,84,100,8.21,overcast clouds
1376,Scarborough,GB,54.2797,-0.4044,40.57,88,84,1.01,light rain
1377,Ozinki,RU,51.1786,49.6769,42.19,89,100,19.35,overcast clouds
1378,Necochea,AR,-38.5473,-58.7368,62.04,47,46,14.81,scattered clouds
1379,Ermoupolis,GR,37.4423,24.9425,59.29,88,40,4.61,scattered clouds
1380,Mirabad,AF,30.4362,61.8383,56.55,51,0,8.57,clear sky
1381,Baherden,TM,38.4362,57.4316,45.05,72,9,6.44,clear sky
1382,Ler,SS,8.3018,30.1418,84.9,31,14,1.95,few clouds
1383,Aguimes,ES,27.9054,-15.4461,66.83,43,20,16.11,few clouds
1384,Iberia,US,29.9502,-91.7507,77.09,73,40,0.0,scattered clouds
1385,Santa Maria,BR,-29.6842,-53.8069,88.9,45,0,8.05,clear sky
1386,Traverse City,US,44.7631,-85.6206,35.8,54,75,25.32,broken clouds
1387,Pakenham,AU,-38.0667,145.4833,54.28,82,96,2.95,overcast clouds
1388,Pingshan,CN,22.9938,114.7131,58.89,73,15,3.96,few clouds
1389,Tari,NG,12.4086,4.4914,82.29,14,36,9.26,scattered clouds
1390,Oriximina,BR,-1.7656,-55.8661,86.59,65,68,1.43,light rain
1391,Sembakung,ID,3.8167,117.25,74.23,99,99,1.77,overcast clouds
